Chainage ID,Chainage Start (km),Chainage End (km),Section,Section Name,Station,Geometry Type,Level Crossing,IRJ,Turnout,Bridge,Fixed Asset?, WZ Level Crossing   , WZ IRJ , WZ Turnout , WZ Bridge , Asset Warning Zone? ,GBFI Max Avg,GBFI Avg of Avg,# Reasonably Fouled,# Fouled,# Highly Fouled,Fouled Zone?,Ballast Centre (m),Ballast <250mm?,Open TSR?,TSR Open Days,TSR History?,2025,2024,2023,2022,TQI Count,TQI Max Value, TQI Score , TQI Trend ,TQI Status,SF Accel West,SF Accel East,Suspension Travel,Rock,Bounce,DTF S1,DTF S2,DTF S3,DTF Worst Case ,Getting Worse?,Plainline Treatment,PL Treatment Override,Level Crossing Treatment,IRJ Treatment,Turnout Treatment,Bridge TrackTreatment,Problem Zone,Problem Zone Group #,Problem Zone Length
CHAIN-SML-S-02018-E-02019-MAINLINE,201.7999999999928,201.8999999999928,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,15.6,14.047619047619046,0,0,0,No,0.30379999999999996,No,No,0.0,No,0,0,0,0,2,30.6735,0.61347,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,42.0,300.0
CHAIN-SML-S-02019-E-02020-MAINLINE,201.8999999999928,201.99999999999278,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,20.1,16.333333333333332,1,0,0,Yes,0.24459999999999943,Yes,No,0.0,No,0,0,0,0,2,26.7045,0.53409,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,42.0,300.0
CHAIN-SML-S-02020-E-02021-MAINLINE,201.99999999999278,202.09999999999278,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,22.9,17.023809523809526,1,0,0,Yes,0.2185000000000003,Yes,No,0.0,No,0,0,0,0,2,14.091,0.28181999999999996,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02021-E-02022-MAINLINE,202.09999999999278,202.19999999999277,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,19.7,15.199999999999998,0,0,0,No,0.23930000000000012,Yes,No,0.0,No,0,0,0,0,2,19.737,0.39474,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02022-E-02023-MAINLINE,202.19999999999277,202.29999999999276,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,18.9,14.704761904761902,0,0,0,No,0.24270000000000064,Yes,No,0.0,No,0,0,0,0,2,20.931,0.41862,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,43.0,200.0
CHAIN-SML-S-02023-E-02024-MAINLINE,202.29999999999276,202.39999999999276,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,19.0,15.861904761904762,0,0,0,No,0.20309999999999984,Yes,No,0.0,No,0,0,0,0,2,20.931,0.41862,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,43.0,200.0
CHAIN-SML-S-02024-E-02025-MAINLINE,202.39999999999276,202.49999999999275,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,13.9,13.042857142857144,0,0,0,No,0.19540000000000007,Yes,No,0.0,No,0,0,0,0,2,16.1505,0.32301,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02025-E-02026-MAINLINE,202.49999999999275,202.59999999999275,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,15.2,11.833333333333334,0,0,0,No,0.18479999999999996,Yes,No,0.0,No,0,0,0,0,2,22.029,0.44057999999999997,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,44.0,200.0
CHAIN-SML-S-02026-E-02027-MAINLINE,202.59999999999275,202.69999999999274,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,15.8,12.028571428571428,0,0,0,No,0.2212,Yes,No,0.0,No,0,0,0,0,2,22.029,0.44057999999999997,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,44.0,200.0
CHAIN-SML-S-02027-E-02028-MAINLINE,202.69999999999274,202.79999999999274,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,17.1,13.81428571428572,0,0,0,No,0.2380999999999998,Yes,No,0.0,No,0,0,0,0,2,19.3605,0.38720999999999994,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02028-E-02029-MAINLINE,202.79999999999274,202.89999999999273,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,36.0,16.685714285714283,2,3,0,Yes,0.26880000000000004,No,No,0.0,No,0,0,0,0,2,17.487,0.34973999999999994,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02029-E-02030-MAINLINE,202.89999999999273,202.99999999999272,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,14.328571428571427,0,0,0,No,0.25859999999999994,No,No,0.0,No,0,0,0,0,2,12.6165,0.25233,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02030-E-02031-MAINLINE,202.99999999999272,203.09999999999272,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,14.1,11.99047619047619,0,0,0,No,0.2111999999999999,Yes,No,0.0,No,0,0,0,0,2,13.5825,0.27165,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02031-E-02032-MAINLINE,203.09999999999272,203.1999999999927,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,17.5,14.84285714285714,0,0,0,No,0.21670000000000017,Yes,No,0.0,No,0,0,0,0,2,14.925,0.2985,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02032-E-02033-MAINLINE,203.1999999999927,203.2999999999927,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,18.6,16.357142857142858,0,0,0,No,0.23160000000000003,Yes,No,0.0,No,0,0,0,0,2,15.4305,0.30861,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02033-E-02034-MAINLINE,203.2999999999927,203.3999999999927,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,17.7,14.357142857142858,0,0,0,No,0.18630000000000047,Yes,No,0.0,No,0,0,0,0,2,15.4305,0.30861,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02034-E-02035-MAINLINE,203.3999999999927,203.4999999999927,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,12.6,8.652380952380948,0,0,0,No,0.1395999999999999,Yes,No,0.0,No,0,0,0,0,2,31.587,0.63174,,Critical,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,45.0,900.0
CHAIN-SML-S-02035-E-02036-MAINLINE,203.4999999999927,203.5999999999927,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,23.5,14.661904761904763,2,0,0,Yes,0.20609999999999995,Yes,No,0.0,No,0,0,0,0,2,31.587,0.63174,,Critical,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,45.0,900.0
CHAIN-SML-S-02036-E-02037-MAINLINE,203.5999999999927,203.69999999999268,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,18.3,14.661904761904758,0,0,0,No,0.20149999999999985,Yes,No,0.0,No,0,0,0,0,2,28.5705,0.57141,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,45.0,900.0
CHAIN-SML-S-02037-E-02038-MAINLINE,203.69999999999268,203.79999999999268,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,19.6,15.823809523809526,0,0,0,No,0.22690000000000032,Yes,No,0.0,No,0,0,0,0,2,23.922,0.47844000000000003,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,45.0,900.0
CHAIN-SML-S-02038-E-02039-MAINLINE,203.79999999999268,203.89999999999267,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,29.5,16.519047619047623,2,0,0,Yes,0.24340000000000012,Yes,No,0.0,No,0,0,0,0,2,23.922,0.47844000000000003,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,45.0,900.0
CHAIN-SML-S-02039-E-02040-MAINLINE,203.89999999999267,203.99999999999267,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,24.1,14.204761904761902,1,0,0,Yes,0.2687000000000001,No,No,0.0,No,0,0,0,0,2,21.5715,0.43143,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,45.0,900.0
CHAIN-SML-S-02040-E-02041-MAINLINE,203.99999999999267,204.09999999999266,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.5,11.114285714285714,0,0,0,No,0.2667000000000004,No,No,0.0,No,0,0,0,0,2,24.627,0.49254,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,45.0,900.0
CHAIN-SML-S-02041-E-02042-MAINLINE,204.09999999999266,204.19999999999266,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,16.3,13.633333333333331,0,0,0,No,0.2597,No,No,0.0,No,0,0,0,0,2,26.865,0.5373,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,45.0,900.0
CHAIN-SML-S-02042-E-02043-MAINLINE,204.19999999999266,204.29999999999265,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,23.3,16.504761904761907,2,0,0,Yes,0.22690000000000027,Yes,No,0.0,No,0,0,0,0,2,26.865,0.5373,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,45.0,900.0
CHAIN-SML-S-02043-E-02044-MAINLINE,204.29999999999265,204.39999999999264,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,20.6,17.552380952380958,1,0,0,Yes,0.20219999999999977,Yes,No,0.0,No,0,0,0,0,2,18.1965,0.36393000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02044-E-02045-MAINLINE,204.39999999999264,204.49999999999264,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,18.7,14.352380952380951,0,0,0,No,0.21950000000000003,Yes,No,0.0,No,0,0,0,0,2,18.1965,0.36393000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02045-E-02046-MAINLINE,204.49999999999264,204.59999999999263,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,18.6,15.285714285714288,0,0,0,No,0.2347000000000002,Yes,No,0.0,No,0,0,0,0,2,23.811,0.47622,,Poor,1,1,0,0,0,0,0,2,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,46.0,300.0
CHAIN-SML-S-02046-E-02047-MAINLINE,204.59999999999263,204.69999999999263,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,17.9,16.123809523809523,0,0,0,No,0.20570000000000022,Yes,No,0.0,No,0,0,0,0,2,23.811,0.47622,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,46.0,300.0
CHAIN-SML-S-02047-E-02048-MAINLINE,204.69999999999263,204.79999999999262,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,18.6,15.457142857142859,0,0,0,No,0.2125999999999999,Yes,No,0.0,No,0,0,0,0,2,22.6695,0.45338999999999996,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,46.0,300.0
CHAIN-SML-S-02048-E-02049-MAINLINE,204.79999999999262,204.89999999999262,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,19.9,16.75714285714286,0,0,0,No,0.21240000000000026,Yes,No,0.0,No,0,0,0,0,2,17.7765,0.35552999999999996,,Satisfactory,0,1,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02049-E-02050-MAINLINE,204.89999999999262,204.9999999999926,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,17.1,14.77142857142857,0,0,0,No,0.20470000000000022,Yes,No,0.0,No,0,0,0,0,2,23.784,0.47568,,Poor,1,1,0,0,0,0,0,2,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,47.0,300.0
CHAIN-SML-S-02050-E-02051-MAINLINE,204.9999999999926,205.0999999999926,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,15.8,14.033333333333333,0,0,0,No,0.21949999999999992,Yes,No,0.0,No,0,0,0,0,2,26.3835,0.5276700000000001,,Poor,2,2,0,0,0,0,0,4,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,47.0,300.0
CHAIN-SML-S-02051-E-02052-MAINLINE,205.0999999999926,205.1999999999926,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,15.1,12.309523809523807,0,0,0,No,0.2540000000000001,No,No,0.0,No,0,0,0,0,2,26.3835,0.5276700000000001,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,47.0,300.0
CHAIN-SML-S-02052-E-02053-MAINLINE,205.1999999999926,205.2999999999926,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,15.0,11.07142857142857,0,0,0,No,0.2566000000000001,No,No,0.0,No,0,0,0,0,2,19.734,0.39468000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02053-E-02054-MAINLINE,205.2999999999926,205.3999999999926,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.3,10.752380952380953,0,0,0,No,0.28569999999999995,No,No,0.0,No,0,0,0,0,2,19.734,0.39468000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02054-E-02055-MAINLINE,205.3999999999926,205.49999999999258,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,15.8,10.104761904761906,0,0,0,No,0.2684,No,No,0.0,No,0,0,0,0,2,15.7845,0.31568999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02055-E-02056-MAINLINE,205.49999999999258,205.59999999999258,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,16.1,10.914285714285715,0,0,0,No,0.26580000000000015,No,No,0.0,No,0,0,0,0,2,14.6385,0.29277000000000003,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02056-E-02057-MAINLINE,205.59999999999258,205.69999999999257,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.4,10.85714285714286,0,0,0,No,0.28169999999999973,No,No,0.0,No,0,0,0,0,2,14.6385,0.29277000000000003,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02057-E-02058-MAINLINE,205.69999999999257,205.79999999999256,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.8,11.047619047619046,0,0,0,No,0.2731,No,No,0.0,No,0,0,0,0,2,12.768,0.25536000000000003,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02058-E-02059-MAINLINE,205.79999999999256,205.89999999999256,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.4,11.81904761904762,0,0,0,No,0.22310000000000002,Yes,No,0.0,No,0,0,0,0,2,12.1515,0.24303,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02059-E-02060-MAINLINE,205.89999999999256,205.99999999999255,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.3,12.095238095238095,0,0,0,No,0.22269999999999995,Yes,No,0.0,Yes,0,0,1,0,2,13.368,0.26736,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02060-E-02061-MAINLINE,205.99999999999255,206.09999999999255,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.1,11.304761904761905,0,0,0,No,0.2292999999999999,Yes,No,0.0,Yes,0,0,1,0,2,19.5285,0.39057000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02061-E-02062-MAINLINE,206.09999999999255,206.19999999999254,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.5,11.26190476190476,0,0,0,No,0.20670000000000016,Yes,No,0.0,No,0,0,0,0,2,19.5285,0.39057000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02062-E-02063-MAINLINE,206.19999999999254,206.29999999999254,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,21.0,13.399999999999999,1,0,0,Yes,0.20560000000000006,Yes,No,0.0,No,0,0,0,0,2,14.889,0.29778,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02063-E-02064-MAINLINE,206.29999999999254,206.39999999999253,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,23.4,15.238095238095235,4,0,0,Yes,0.2217999999999995,Yes,No,0.0,No,0,0,0,0,2,24.7875,0.49575,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,48.0,300.0
CHAIN-SML-S-02064-E-02065-MAINLINE,206.39999999999253,206.49999999999253,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,15.3,13.004761904761907,0,0,0,No,0.2500000000000002,No,No,0.0,No,0,0,0,0,2,24.7875,0.49575,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,48.0,300.0
CHAIN-SML-S-02065-E-02066-MAINLINE,206.49999999999253,206.59999999999252,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,16.0,13.957142857142859,0,0,0,No,0.2456000000000001,Yes,No,0.0,Yes,0,1,0,0,2,25.0305,0.50061,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,48.0,300.0
CHAIN-SML-S-02066-E-02067-MAINLINE,206.59999999999252,206.6999999999925,Section SL7,Avon,,Mild Curve,0,2,0,0,Yes,0,0,0,0,No,40.9,19.333333333333336,4,2,1,Yes,0.23209999999999975,Yes,No,0.0,Yes,0,1,0,0,2,25.0305,0.50061,,Poor,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02067-E-02068-MAINLINE,206.6999999999925,206.7999999999925,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.4,11.414285714285715,0,0,0,No,0.2564000000000001,No,No,0.0,Yes,0,1,0,0,2,17.9535,0.35906999999999994,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02068-E-02069-MAINLINE,206.7999999999925,206.8999999999925,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.1,11.619047619047619,0,0,0,No,0.2551,No,No,0.0,No,0,0,0,0,2,16.548,0.33096,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02069-E-02070-MAINLINE,206.8999999999925,206.9999999999925,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.9,11.685714285714287,0,0,0,No,0.27500000000000013,No,No,0.0,No,0,0,0,0,2,14.949,0.29898,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02070-E-02071-MAINLINE,206.9999999999925,207.0999999999925,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.5,10.533333333333333,0,0,0,No,0.28160000000000013,No,No,0.0,No,0,0,0,0,2,17.988,0.35975999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02071-E-02072-MAINLINE,207.0999999999925,207.19999999999249,Section SL7,Avon,,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.1,11.376190476190477,0,0,0,No,0.2661999999999995,No,No,0.0,No,0,0,0,0,2,17.988,0.35975999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02072-E-02073-MAINLINE,207.19999999999249,207.29999999999248,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,12.8,11.61904761904762,0,0,0,No,0.2355000000000001,Yes,No,0.0,No,0,0,0,0,2,16.5,0.33,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02073-E-02074-MAINLINE,207.29999999999248,207.39999999999247,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,14.4,12.21904761904762,0,0,0,No,0.2405000000000001,Yes,No,0.0,No,0,0,0,0,2,14.5365,0.29073,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02074-E-02075-MAINLINE,207.39999999999247,207.49999999999247,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,17.4,15.266666666666667,0,0,0,No,0.20969999999999983,Yes,No,0.0,No,0,0,0,0,2,13.299,0.26598,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02075-E-02076-MAINLINE,207.49999999999247,207.59999999999246,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,15.8,12.776190476190479,0,0,0,No,0.26070000000000015,No,No,0.0,No,0,0,0,0,2,12.6075,0.25215,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02076-E-02077-MAINLINE,207.59999999999246,207.69999999999246,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,13.3,11.62857142857143,0,0,0,No,0.2725000000000003,No,No,0.0,No,0,0,0,0,2,12.822,0.25644,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02077-E-02078-MAINLINE,207.69999999999246,207.79999999999245,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,13.2,11.485714285714286,0,0,0,No,0.26449999999999985,No,No,0.0,No,0,0,0,0,2,12.822,0.25644,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02078-E-02079-MAINLINE,207.79999999999245,207.89999999999245,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,13.2,11.428571428571429,0,0,0,No,0.2763000000000005,No,No,0.0,No,0,0,0,0,2,12.0705,0.24140999999999999,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02079-E-02080-MAINLINE,207.89999999999245,207.99999999999244,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,12.1,11.333333333333334,0,0,0,No,0.2788000000000001,No,No,0.0,No,0,0,0,0,2,18.144,0.36288,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02080-E-02081-MAINLINE,207.99999999999244,208.09999999999243,Section SL7,Avon,Morgan,Tangent,0,0,0,0,No,0,0,0,0,No,20.3,13.84285714285714,1,0,0,Yes,0.23699999999999977,Yes,No,0.0,No,0,0,0,0,2,19.2915,0.38583,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02081-E-02082-MAINLINE,208.09999999999243,208.19999999999243,Section SL7,Avon,Morgan,Tangent,0,0,0,0,No,0,0,0,0,No,21.5,14.976190476190473,1,0,0,Yes,0.2457999999999994,Yes,No,0.0,No,0,0,0,0,2,19.2915,0.38583,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02082-E-02083-MAINLINE,208.19999999999243,208.29999999999242,Section SL7,Avon,Morgan,Tangent,0,0,0,0,No,0,0,0,0,No,28.6,20.885714285714293,12,0,0,Yes,0.21669999999999967,Yes,No,0.0,No,0,0,0,0,2,27.378,0.54756,,Poor,2,1,0,0,0,0,0,3,S3,0,Ballast Clean,Ballast Clean,No treatment,No treatment,No treatment,No treatment,1,49.0,200.0
